"GroupDiv","genus","cat","lakeid","winter_yr","month","season","biomass_wet_weight","biomass_dry_weight","sumSAFA","sumMUFA","sumPUFA","c18.2w6","c18.3w6","c18.3w3","c18.4w3","c18.5w3","c20.4w6","c20.5w3","c22.6w3"
"Cyanophyta","Anabaena","genus","ME",2007,9,"iceoff",0.0029,0.00058,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1996,6,"iceoff",0.00061521,0.000123042,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2013,5,"iceoff",0.035275415,0.007055083,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2000,5,"iceoff",0.00324875,0.00064975,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2000,6,"iceoff",0.099201685,0.019840337,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2007,9,"iceoff",0.0263,0.00526,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2012,8,"iceoff",0.01921018,0.003842036,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2000,10,"iceoff",0.0330676,0.00661352,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2004,10,"iceoff",4e-04,8e-05,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2010,11,"iceoff",0.0334,0.00668,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2009,7,"iceoff",0.3988,0.07976,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2015,11,"iceoff",0.11437602,0.022875204,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2014,9,"iceoff",0.00406654,0.000813308,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2004,10,"iceoff",0.3902,0.07804,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2009,9,"iceoff",0.96225,0.19245,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2020,7,"iceoff",0.00212443,0.000424886,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1996,8,"iceoff",0.022264785,0.004452957,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2012,5,"iceoff",0.00495639,0.000991278,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2007,6,"iceoff",0.7248,0.14496,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2004,4,"iceoff",0.001,2e-04,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1998,7,"iceoff",0.014121785,0.002824357,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1999,7,"iceoff",0.06961599,0.013923198,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2001,8,"iceoff",0.4568,0.09136,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1998,9,"iceoff",0.07580972,0.015161944,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1997,6,"iceoff",2.15171129,0.430342258,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2006,7,"iceoff",0.0303,0.00606,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2002,8,"iceoff",1.84545,0.36909,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2012,11,"iceoff",2.10259445,0.42051889,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2016,11,"iceoff",0.00322398,0.000644796,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1996,10,"iceoff",0.2307,0.04614,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1996,2,"iceon",0.0039061,0.00078122,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2003,12,"iceoff",0.013,0.0026,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1995,6,"iceoff",0.00844695,0.00168939,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2003,6,"iceoff",0.091,0.0182,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1997,7,"iceoff",0.07909857,0.015819714,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2010,7,"iceoff",0.0238,0.00476,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2010,8,"iceoff",0.455016666666667,0.0910033333333333,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2010,11,"iceoff",0.0471,0.00942,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2008,6,"iceoff",0.7786,0.15572,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2002,10,"iceoff",0.123,0.0246,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2010,6,"iceoff",0.3509,0.07018,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2010,5,"iceoff",0.0229,0.00458,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2004,6,"iceoff",0.6302,0.12604,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1996,7,"iceoff",0.2244,0.04488,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2007,8,"iceoff",0.0096,0.00192,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2014,5,"iceoff",0.00822393,0.001644786,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2009,9,"iceoff",1.8067,0.36134,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2005,6,"iceoff",0.443,0.0886,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2009,10,"iceoff",0.0025,5e-04,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2014,6,"iceoff",0.00374789,0.000749578,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2004,5,"iceoff",0.6685,0.1337,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2014,7,"iceoff",0.10668479,0.021336958,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2006,5,"iceoff",0.04755,0.00951,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1997,8,"iceoff",0.03073205,0.00614641,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2016,6,"iceoff",0.00046533,9.3066e-05,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1996,8,"iceoff",0.00937465,0.00187493,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2004,7,"iceoff",0.02535,0.00507,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2006,6,"iceoff",0.39065,0.07813,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1996,2,"iceon",0.00585915,0.00117183,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1996,11,"iceoff",0.14125,0.02825,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2002,9,"iceoff",0.1606,0.03212,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1996,6,"iceoff",0.00830047,0.001660094,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2009,6,"iceoff",0.64,0.128,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2013,6,"iceoff",0.901577915,0.180315583,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2007,10,"iceoff",0.0399,0.00798,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2014,10,"iceoff",0.05096823,0.010193646,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2003,9,"iceoff",0.09185,0.01837,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2005,9,"iceoff",0.3569,0.07138,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2005,9,"iceoff",0.0714,0.01428,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2008,8,"iceoff",0.2985,0.0597,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1997,8,"iceoff",0.01845633,0.003691266,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1999,10,"iceoff",0.00966889,0.001933778,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2004,8,"iceoff",0.0391,0.00782,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2016,10,"iceoff",0.44298171,0.088596342,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1995,11,"iceoff",0.01295524,0.002591048,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2006,1,"iceoff",0.0033,0.00066,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2015,10,"iceoff",0.12647348,0.025294696,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2007,11,"iceoff",0.0255,0.0051,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2002,7,"iceoff",0.6922,0.13844,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2001,7,"iceoff",0.033205,0.006641,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2020,6,"iceoff",0.62310421,0.124620842,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2020,8,"iceoff",0.01576705,0.00315341,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2013,10,"iceoff",0.10667591,0.021335182,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2015,6,"iceoff",0.151224215,0.030244843,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2011,6,"iceoff",0.175380266666667,0.0350760533333333,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1996,9,"iceoff",0.00783662,0.001567324,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1996,11,"iceoff",0.00219718,0.000439436,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2014,9,"iceoff",0.04857508,0.009715016,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2001,7,"iceoff",0.01858873,0.003717746,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",1999,8,"iceoff",0.809715241666667,0.161943048333333,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2000,9,"iceoff",0.29212455,0.05842491,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2008,5,"iceoff",0.0893,0.01786,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2002,6,"iceoff",0.18745,0.03749,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2014,7,"iceoff",0.0128882,0.00257764,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2008,9,"iceoff",0.0416,0.00832,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2015,7,"iceoff",0.00077096,0.000154192,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2006,6,"iceoff",0.10195,0.02039,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2005,5,"iceoff",0.0576,0.01152,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2014,10,"iceoff",0.04111967,0.008223934,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1995,10,"iceoff",0.5925,0.1185,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2002,5,"iceoff",0.007,0.0014,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2002,9,"iceoff",0.0103,0.00206,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2007,5,"iceoff",0.1733,0.03466,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2001,9,"iceoff",0.0439,0.00878,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2003,7,"iceoff",0.14995,0.02999,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1998,10,"iceoff",0.00309404,0.000618808,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1996,10,"iceoff",0.00087887,0.000175774,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2012,7,"iceoff",0.02355814,0.004711628,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2006,10,"iceoff",0.043,0.0086,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2007,7,"iceoff",0.251,0.0502,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2013,8,"iceoff",0.01273021,0.002546042,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2011,10,"iceoff",0.00881639,0.001763278,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2007,8,"iceoff",0.0867,0.01734,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1997,9,"iceoff",0.081835045,0.016367009,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2002,10,"iceoff",0.0458,0.00916,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",1995,12,"iceoff",0.04062346,0.008124692,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","MO",2001,9,"iceoff",0.1597,0.03194,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2015,8,"iceoff",0.0440890516666667,0.00881781033333333,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
"Cyanophyta","Anabaena","genus","ME",2003,5,"iceoff",5e-04,1e-04,47.1433556338462,16.4880668476923,31.8224236723077,7.87064852407692,0.262573964461538,23.299556213,0,0,0,0.0311707523076923,0
